Provoke,10,16,1,0,0,0,10,1,4,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,4,5,5,6,6,7,7,134,0,0,0,0,0,0,0,0,0,0,3,6,6,6,6,6,6,6,6,6,6,170,4,4,4,4,4,4,4,4,4,4,200,5,6,7,8,9,10,11,12,13,15,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shrug Off,5,10,0,0,0,0,10,1,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,12,10,8,6,4,4,4,4,4,4,134,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,83,510,510,510,510,510,510,510,510,510,510,84,7168,7168,7168,7168,7168,7168,7168,7168,7168,7168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switch Stab,10,0,4,1,0,0,1,2,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,1,5,5,6,6,7,7,8,8,9,9,5,-2,-2,-1,-1,0,0,1,1,2,2,3,0,0,0,0,0,0,0,0,0,0,64,110,113,116,122,128,136,142,148,154,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blitzritter,10,0,4,1,0,0,1,2,4,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,1,7,7,8,8,9,9,10,10,11,11,5,-5,-5,-4,-4,-3,-3,-2,-2,-1,-1,3,0,0,0,0,0,0,0,0,0,0,64,120,127,134,141,148,155,162,169,177,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Stride,10,0,4,1,0,0,2,2,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,12,12,13,13,14,14,15,15,16,16,5,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,64,70,74,78,82,86,90,95,100,105,110,15,150,153,156,159,162,165,168,172,176,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Line Guard,10,30,130,0,0,0,16,1,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,3,3,4,4,5,5,6,6,7,9,134,0,0,0,0,0,0,0,0,0,0,3,30,30,30,30,30,30,30,30,30,30,85,90,89,88,87,86,84,82,80,78,75,86,85,83,81,79,77,75,73,71,69,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antifire,10,30,130,0,0,0,2,1,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,4,4,5,5,6,6,7,7,8,12,134,0,0,0,0,0,0,0,0,0,0,3,30,30,30,30,30,30,30,30,30,30,85,90,85,80,75,70,64,58,52,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anticold,10,30,130,0,0,0,2,1,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,1,4,4,5,5,6,6,7,7,8,12,134,0,0,0,0,0,0,0,0,0,0,3,30,30,30,30,30,30,30,30,30,30,85,90,85,80,75,70,64,58,52,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antivolt,10,30,130,0,0,0,2,1,4,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,1,4,4,5,5,6,6,7,7,8,12,134,0,0,0,0,0,0,0,0,0,0,3,30,30,30,30,30,30,30,30,30,30,85,90,85,80,75,70,64,58,52,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bodyguard,10,44,130,0,0,0,11,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,5,5,6,6,7,7,8,8,134,0,0,0,0,0,0,0,0,0,0,3,30,30,30,30,30,30,30,30,30,30,121,70,67,64,61,58,55,52,48,44,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overwatch,5,45,130,0,0,0,11,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,15,12,9,6,6,6,6,6,6,134,0,0,0,0,0,0,0,0,0,0,3,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vigilance,5,70,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7,8,9,10,10,10,10,10,10,6,60,55,50,40,30,40,40,40,40,40,89,30,40,50,60,80,50,50,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trickster,10,4,0,0,0,0,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,279,0,0,0,0,0,0,0,0,0,0,66,1,2,3,4,5,6,7,8,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rapier Mastery,10,34,16,0,0,0,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,328,102,103,104,105,106,107,108,109,110,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gun Mastery,10,34,0,4,0,0,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,329,102,103,104,105,106,107,108,109,110,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swashbuckling,10,2,0,0,0,0,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,226,10,13,16,19,21,24,27,30,33,36,76,2,2,2,2,2,2,2,3,3,4,51,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lady Luck,10,2,0,0,0,0,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,230,5,6,7,8,10,12,14,16,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Limit Boost,5,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,345,2,4,6,8,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eagle Eye,5,16,1,0,0,0,1,2,4,2,5,0,7,0,0,0,0,0,0,0,0,0,0,0,1,5,6,7,8,9,9,9,9,9,9,134,0,0,0,0,0,0,0,0,0,0,3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,170,4,4,4,4,4,4,4,4,4,4,178,110,115,120,125,135,135,135,135,135,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quick Draw,10,0,2,4,0,0,3,2,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,4,5,6,7,8,9,10,11,12,14,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,5,0,0,0,0,0,0,0,0,0,0,75,2,2,2,2,2,2,2,2,2,2,76,2,2,3,3,3,4,4,4,4,5,64,70,71,71,72,74,74,76,78,80,80,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rapid Fire,10,0,2,4,0,0,17,2,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,10,10,11,11,12,12,13,14,15,16,5,-5,-5,-4,-4,-3,-3,-2,-2,-1,-1,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,64,60,63,66,69,72,75,82,90,98,105,75,3,3,3,3,3,3,3,3,3,3,76,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chase Flame,10,29,4,4,0,0,10,1,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,6,6,7,7,8,9,10,11,12,13,134,0,0,0,0,0,0,0,0,0,0,3,60,60,60,60,60,60,60,60,60,60,128,0,0,0,0,0,0,0,0,0,0,77,379,379,379,379,379,379,379,379,379,379,25,40,37,34,30,26,22,18,14,10,6,26,8,8,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0
Chase Ice,10,29,4,4,0,0,10,1,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,1,6,6,7,7,8,9,10,11,12,13,134,0,0,0,0,0,0,0,0,0,0,3,60,60,60,60,60,60,60,60,60,60,128,0,0,0,0,0,0,0,0,0,0,77,380,380,380,380,380,380,380,380,380,380,25,40,37,34,30,26,22,18,14,10,6,26,8,8,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0
Chase Volt,10,29,4,4,0,0,10,1,4,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,1,6,6,7,7,8,9,10,11,12,13,134,0,0,0,0,0,0,0,0,0,0,3,60,60,60,60,60,60,60,60,60,60,128,0,0,0,0,0,0,0,0,0,0,77,381,381,381,381,381,381,381,381,381,381,25,40,37,34,30,26,22,18,14,10,6,26,8,8,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0
Lights Out,10,0,18,0,0,0,1,2,4,0,0,0,0,0,4,0,1,0,64,0,0,0,0,0,1,6,6,7,7,8,8,9,10,11,12,5,1,1,2,2,3,3,4,4,5,5,3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,64,110,114,118,122,126,130,135,145,155,165,56,42,44,46,48,50,54,58,62,66,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanging,10,0,18,0,0,0,1,2,4,0,0,0,0,0,4,0,1,0,0,4,0,0,0,0,1,8,9,10,11,12,13,14,15,16,17,5,1,1,2,2,3,3,4,4,5,5,3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,64,160,166,172,178,184,197,210,223,236,250,56,42,44,46,48,50,52,54,56,58,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chase Saber,10,29,20,0,0,0,10,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,6,7,7,8,9,10,11,12,13,134,0,0,0,0,0,0,0,0,0,0,3,60,60,60,60,60,60,60,60,60,60,128,0,0,0,0,0,0,0,0,0,0,77,376,376,376,376,376,376,376,376,376,376,25,40,37,34,31,28,25,22,19,16,13,26,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0
Chase Blow,10,29,20,0,0,0,10,1,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,6,6,7,7,8,9,10,11,12,13,134,0,0,0,0,0,0,0,0,0,0,3,60,60,60,60,60,60,60,60,60,60,128,0,0,0,0,0,0,0,0,0,0,77,377,377,377,377,377,377,377,377,377,377,25,40,37,34,31,28,25,22,19,16,13,26,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0
Chase Thrust,10,29,20,0,0,0,10,1,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,6,6,7,7,8,9,10,11,12,13,134,0,0,0,0,0,0,0,0,0,0,3,60,60,60,60,60,60,60,60,60,60,128,0,0,0,0,0,0,0,0,0,0,77,378,378,378,378,378,378,378,378,378,378,25,40,37,34,31,28,25,22,19,16,13,26,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0
Pincushion,10,0,18,4,0,0,3,2,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,19,20,21,26,27,28,29,30,31,32,5,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,65,110,113,117,121,125,129,133,137,141,145,0,0,0,0,0,0,0,0,0,0,0,75,1,1,1,1,1,1,1,1,1,1,76,2,2,2,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0
Troublemaker,5,70,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,3,3,89,30,35,40,45,50,50,50,50,50,50,6,200,220,240,270,300,300,300,300,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keburi no Sue,10,2,0,0,0,0,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,228,0,0,0,0,0,0,0,0,0,0,229,0,1,2,3,4,5,6,7,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kubikiri,10,2,0,0,0,0,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,232,7,8,9,10,11,12,14,16,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senpuku,10,2,0,0,0,0,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,284,10,12,14,17,20,23,26,29,32,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karuwaza,10,4,0,0,0,0,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,235,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,66,2,4,6,8,10,12,14,16,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nikudan,10,0,0,0,0,0,1,2,4,0,0,0,0,0,8,0,0,0,0,0,0,40,0,0,5,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,64,200,220,240,270,300,330,370,410,450,500,242,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Knife Mastery,10,34,0,32,0,0,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,330,102,103,104,105,106,107,108,109,110,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suikyou,10,15,1,0,0,0,15,2,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,3,3,4,4,5,5,6,6,9,9,134,0,0,0,0,0,0,0,0,0,0,3,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,56,30,34,38,42,46,50,55,60,99,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otori,10,16,1,0,0,0,1,1,4,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,6,6,7,7,8,8,9,9,134,0,0,0,0,0,0,0,0,0,0,3,6,6,6,6,6,6,6,6,6,6,170,4,4,4,4,4,4,4,4,4,4,200,5,6,7,8,9,10,11,12,13,15,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kumogakure,10,16,4,0,0,0,10,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,6,6,7,7,8,8,9,10,134,0,0,0,0,0,0,0,0,0,0,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,170,4,4,4,4,4,4,4,4,4,4,197,30,35,40,45,50,55,60,65,70,75,69,50,50,50,50,50,50,50,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bunshin,1,23,1,0,0,0,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,10,10,10,10,10,10,10,10,10,134,0,0,0,0,0,0,0,0,0,0,3,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Makibishi,10,31,2,0,0,0,16,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,5,5,6,6,7,7,8,8,134,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,77,382,382,382,382,382,382,382,382,382,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kagerou,5,24,1,0,0,0,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,9,8,7,6,6,6,6,6,6,134,0,0,0,0,0,0,0,0,0,0,3,6,6,6,6,6,6,6,6,6,6,122,1,10,20,40,80,80,80,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sarutobi,5,51,4,0,0,0,10,1,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,3,4,5,6,7,7,7,7,7,7,134,0,0,0,0,0,0,0,0,0,0,3,60,60,60,60,60,60,60,60,60,60,117,50,60,70,80,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fukubari,10,0,1,0,0,0,4,2,4,0,0,0,0,0,4,0,1,0,4,0,0,0,0,0,1,4,4,5,5,6,6,7,7,8,8,5,-2,-2,-1,-1,0,0,1,1,2,2,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,64,40,44,48,52,56,60,64,68,72,80,75,3,3,3,3,3,3,3,3,3,3,76,3,3,3,3,3,3,3,3,3,3,56,10,13,16,19,22,25,28,32,36,40,0,0,0,0,0,0,0,0,0,0,0
Kagenui,10,0,2,32,0,0,1,2,4,0,0,0,0,0,1,0,1,0,0,16,0,0,0,0,1,6,6,7,7,8,8,9,10,11,12,5,-5,-5,-4,-4,-3,-3,-2,-2,-1,-1,3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,64,140,145,150,155,160,166,172,178,184,190,56,33,36,39,42,45,48,51,54,57,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Takanoha,10,0,2,32,0,0,3,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,8,10,11,12,14,16,18,20,22,5,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,3,9,9,9,9,9,9,9,9,9,9,64,80,85,85,90,95,95,100,105,105,110,75,2,2,2,2,2,2,2,2,3,3,76,2,2,3,3,3,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Izuna,10,0,2,32,0,0,1,2,4,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,6,7,8,9,10,11,12,13,14,15,5,-5,-5,-4,-4,-3,-3,-2,-2,-1,-1,3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,64,140,147,154,161,168,181,194,207,221,235,56,25,27,29,31,33,35,37,39,42,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tagen Battou,10,0,2,32,0,0,3,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18,19,20,22,24,26,29,32,36,40,5,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,3,9,9,9,9,9,9,9,9,9,9,64,50,52,54,57,60,63,66,69,72,75,75,3,3,3,3,3,3,3,3,3,3,76,3,3,4,4,4,4,5,5,5,5,116,100,101,102,103,104,105,106,107,108,110,150,0,0,0,0,0,0,0,0,0,0
Tonsou Jutsu,5,35,4,0,0,0,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,3,2,1,1,1,1,1,1,134,0,0,0,0,0,0,0,0,0,0,3,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,92,40,50,60,70,80,80,80,80,80,80,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Form Qi,10,2,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,239,120,125,130,135,140,145,150,155,160,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fist Mastery,10,34,0,2,0,0,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,331,102,103,104,105,106,107,108,109,110,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascetic Deeds,10,3,0,0,0,0,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,240,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,66,20,25,30,35,40,50,60,70,80,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascetic Reward,10,3,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,241,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,66,10,20,30,40,50,60,70,80,90,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blood Return,10,4,0,0,0,0,10,1,4,0,0,0,0,0,0,0,0,0,0,0,64,32,0,0,245,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,66,2,4,6,8,10,12,14,16,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waking Chakra,10,2,0,0,0,0,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,248,30,34,38,42,46,50,55,60,65,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kikouken,10,0,2,2,0,0,1,2,4,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,1,4,4,5,5,6,6,8,8,10,10,5,-2,-2,-1,-1,0,0,1,1,2,2,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,64,140,145,150,155,160,166,172,178,184,190,56,30,32,34,36,38,40,42,44,46,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Healing,10,6,1,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,5,6,7,8,9,10,11,12,13,134,0,0,0,0,0,0,0,0,0,0,3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,66,70,75,80,85,90,95,100,105,110,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Party Heal,10,6,1,0,0,0,2,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,18,19,21,23,25,27,29,31,33,35,134,0,0,0,0,0,0,0,0,0,0,3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,66,50,55,60,65,70,75,80,85,90,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
